weapon,attack,targets,skaven_slave,skaven_clan_rat_with_shield,skaven_clan_rat,skaven_loot_rat,chaos_zombie,chaos_fanatic,chaos_marauder_with_shield,chaos_marauder,skaven_storm_vermin_with_shield,skaven_storm_vermin_commander,skaven_storm_vermin,skaven_plague_monk,chaos_berzerker,chaos_raider,chaos_warrior,skaven_gutter_runner,skaven_ratling_gunner,skaven_warpfire_thrower,skaven_poison_wind_globadier,skaven_pack_master,chaos_tentacle_sorcerer,chaos_corruptor_sorcerer,chaos_plague_sorcerer,chaos_vortex_sorcerer,chaos_tentacle,
Wizard_one_handed_swords_template_1,light_attack_left,3+,0.76,0.18,0.18,0.04,0.18,0.06,0.02,0.02,0,0,0,0.02,0.06,0.01,0,0.06,0,0,0.01,0.04,0.03,0.01,0.04,0.01,0.00,
Wizard_one_handed_swords_template_1,light_attack_right,1,0,1.00,1.00,0.11,1.00,0.20,0.04,0.04,0,0,0,0.16,0.03,0.09,0,0.20,0,0,0.14,0.11,0.17,0.14,0.11,0.09,0.01,
Wizard_one_handed_swords_template_1,light_attack_right,2,0.50,0.50,0.50,0.07,0.50,0.20,0.11,0.11,0,0,0,0.04,0.08,0.06,0,0.03,0,0,0.09,0.07,0.17,0.09,0.07,0.06,0.02,
Wizard_one_handed_swords_template_1,light_attack_right,3+,0.76,0.18,0.18,0.04,0.18,0.06,0.02,0.02,0,0,0,0.02,0.06,0.01,0,0.06,0,0,0.01,0.04,0.03,0.01,0.04,0.01,0.00,
Wizard_one_handed_swords_template_1,light_attack_last,1+,0,0.13,0.13,0.13,0.13,0.36,0.47,0.47,0.33,0.30,0.30,0.04,0.08,0.13,0.14,0.36,0.20,0.20,0.13,0.27,0.17,0.20,0.13,0.13,0.04,
Wizard_one_handed_swords_template_1,light_attack_bopp,1,0,1.00,1.00,0.11,1.00,0.20,0.04,0.04,0,0,0,0.16,0.03,0.09,0,0.20,0,0,0.14,0.11,0.17,0.14,0.11,0.09,0.01,
Wizard_one_handed_swords_template_1,light_attack_bopp,2,0.50,0.50,0.50,0.07,0.50,0.20,0.11,0.11,0,0,0,0.04,0.08,0.06,0,0.03,0,0,0.09,0.07,0.17,0.09,0.07,0.06,0.02,
Wizard_one_handed_swords_template_1,light_attack_bopp,3+,0.76,0.18,0.18,0.04,0.18,0.06,0.02,0.02,0,0,0,0.02,0.06,0.01,0,0.06,0,0,0.01,0.04,0.03,0.01,0.04,0.01,0.00,
Wizard_one_handed_swords_template_1,heavy_attack_left,1,0,0.33,0.33,0.11,0.33,0.60,0.16,0.16,0.05,0.02,0.02,0.02,0.06,0.14,0.02,0.07,0.07,0.07,0.07,0.11,0.03,0.01,0.11,0.14,0.01,
Wizard_one_handed_swords_template_1,heavy_attack_left,2,0.36,0.36,0.36,0.05,0.36,0.09,0.01,0.01,0.03,0.03,0.03,0.02,0.06,0.02,0.01,0.09,0.03,0.03,0.09,0.05,0.03,0.01,0.05,0.02,0.01,
Wizard_one_handed_swords_template_1,heavy_attack_left,3,0.76,0.18,0.18,0.04,0.18,0.06,0.02,0.02,0.01,0.02,0.02,0.07,0.04,0.01,0.01,0.06,0.02,0.02,0.01,0.04,0.08,0.03,0.04,0.01,0.00,
Wizard_one_handed_swords_template_1,heavy_attack_left,4+,0.36,0.09,0.09,0.01,0.09,0.09,0.01,0.01,0.01,0.01,0.01,0.04,0.04,0.02,0.01,0.01,0.01,0.01,0.04,0.01,0.03,0.03,0.01,0.02,0.01,
Wizard_one_handed_swords_template_1,heavy_attack_right,1,0,0.33,0.33,0.11,0.33,0.60,0.16,0.16,0.05,0.02,0.02,0.02,0.06,0.14,0.02,0.07,0.07,0.07,0.07,0.11,0.03,0.01,0.11,0.14,0.01,
Wizard_one_handed_swords_template_1,heavy_attack_right,2,0.36,0.36,0.36,0.05,0.36,0.09,0.01,0.01,0.03,0.03,0.03,0.02,0.06,0.02,0.01,0.09,0.03,0.03,0.09,0.05,0.03,0.01,0.05,0.02,0.01,
Wizard_one_handed_swords_template_1,heavy_attack_right,3,0.76,0.18,0.18,0.04,0.18,0.06,0.02,0.02,0.01,0.02,0.02,0.07,0.04,0.01,0.01,0.06,0.02,0.02,0.01,0.04,0.08,0.03,0.04,0.01,0.00,
Wizard_one_handed_swords_template_1,heavy_attack_right,4+,0.36,0.09,0.09,0.01,0.09,0.09,0.01,0.01,0.01,0.01,0.01,0.04,0.04,0.02,0.01,0.01,0.01,0.01,0.04,0.01,0.03,0.03,0.01,0.02,0.01,
